machine,sensor,signal,active,minutes,seconds,millis
feed_a,weight_c,0.05276071,0.01,0,38,0
feed_a,weight_c,0.03773581,0.01,0,38,200
feed_a,weight_c,0.0490039,0.01,0,38,400
feed_a,weight_c,0.06281978,0.01,0,38,600
feed_a,weight_c,0.03327625,0.01,0,38,800
feed_a,weight_c,0.03311391,0.01,0,39,0
feed_a,weight_c,0.07316277,0.01,0,39,200
feed_a,weight_c,0.03017772,0.01,0,39,400
feed_a,weight_c,0.8041044,0.797743,0,39,600
feed_a,weight_c,0.7917377,0.8005675,0,39,800
feed_a,weight_c,0.7959349,0.7998159,0,40,0
feed_a,weight_c,0.8231768,0.8051077,0,40,200
feed_a,weight_c,0.7958189,0.8015416,0,40,400
feed_a,weight_c,0.7885859,0.8126956,0,40,600
feed_a,weight_c,0.8164901,0.8056685,0,40,800
feed_a,weight_c,0.7969611,0.8000767,0,41,0
feed_a,weight_c,0.7978238,0.7850735,0,41,200
feed_a,weight_c,0.7863062,0.8045656,0,41,400
feed_a,weight_c,0.8218491,0.8161387,0,41,600
feed_a,weight_c,0.8093479,0.8171172,0,41,800
feed_a,weight_c,0.8006282,0.8078632,0,42,0
feed_a,weight_c,0.7834246,0.7962472,0,42,200
feed_a,weight_c,0.7885694,0.7803444,0,42,400
feed_a,weight_c,0.8206949,0.8001173,0,42,600
feed_a,weight_c,0.8235511,0.8033948,0,42,800
feed_a,weight_c,0.7845958,0.8072749,0,43,0
feed_a,weight_c,0.7974939,0.7959389,0,43,200
feed_a,weight_c,0.7932187,0.8068869,0,43,400
feed_a,weight_c,0.8067991,0.7951555,0,43,600
feed_a,weight_c,0.8021344,0.7999282,0,43,800
feed_a,weight_c,0.8030722,0.8073674,0,44,0
feed_a,weight_c,0.821449,0.7958859,0,44,200
feed_a,weight_c,0.8076136,0.7973383,0,44,400
feed_a,weight_c,0.7983687,0.7918206,0,44,600
feed_a,weight_c,0.806588,0.8158796,0,44,800
feed_a,weight_c,0.8257702,0.8137593,0,45,0
feed_a,weight_c,0.8015001,0.7999699,0,45,200
feed_a,weight_c,0.7847068,0.7912062,0,45,400
feed_a,weight_c,0.7636491,0.793997,0,45,600
feed_a,weight_c,0.8228056,0.8009482,0,45,800
feed_a,weight_c,0.7984922,0.8026974,0,46,0
feed_a,weight_c,0.817269,0.8036185,0,46,200
feed_a,weight_c,0.7934269,0.7947477,0,46,400
feed_a,weight_c,0.8015772,0.7921026,0,46,600
feed_a,weight_c,0.7698725,0.7937036,0,46,800
feed_a,weight_c,0.7853284,0.8014848,0,47,0
feed_a,weight_c,0.8222074,0.8099885,0,47,200
feed_a,weight_c,0.7948404,0.8030913,0,47,400
feed_a,weight_c,0.04563308,0.01,0,47,600
feed_a,weight_c,0.04457104,0.01,0,47,800
feed_a,weight_c,0.06498737,0.01,0,48,0
feed_a,weight_c,0.04618225,0.01,0,48,200
feed_a,weight_c,0.05077329,0.01,0,48,400
feed_a,weight_c,0.05031966,0.01,0,48,600
feed_a,weight_c,0.03975538,0.01,0,48,800
feed_a,weight_c,0.03283831,0.01,0,49,0
feed_a,weight_c,0.05336362,0.01,0,49,200
feed_a,weight_c,0.0302805,0.01,0,49,400
feed_a,weight_c,0.05225527,0.01,0,49,600
feed_a,weight_c,0.05525712,0.01,0,49,800
feed_a,weight_c,0.03514902,0.01,0,50,0
feed_a,weight_c,0.07076616,0.01,0,50,200
feed_a,weight_c,0.06283264,0.01,0,50,400
feed_a,weight_c,0.04867881,0.01,0,50,600
feed_a,weight_c,0.03961132,0.01,0,50,800
feed_a,weight_c,0.021106,0.01,0,51,0
feed_a,weight_c,0.05983622,0.01,0,51,200
feed_a,weight_c,0.05118834,0.01,0,51,400
feed_a,weight_c,0.04798078,0.01,0,51,600
feed_a,weight_c,0.08161295,0.01,0,51,800
feed_a,weight_c,0.03383306,0.01,0,52,0
feed_a,weight_c,0.06188061,0.01,0,52,200
feed_a,weight_c,0.05852448,0.01,0,52,400
feed_a,weight_c,0.0497699,0.01,0,52,600
feed_a,weight_c,0.0579649,0.01,0,52,800
feed_a,weight_c,0.05550356,0.01,0,53,0
feed_a,weight_c,0.07330648,0.01,0,53,200
feed_a,weight_c,0.04691058,0.01,0,53,400
feed_a,weight_c,0.04056458,0.01,0,53,600
feed_a,weight_c,0.02992874,0.01,0,53,800
feed_a,weight_c,0.06265599,0.01,0,54,0
feed_a,weight_c,0.05286751,0.01,0,54,200
feed_a,weight_c,0.03403162,0.01,0,54,400
feed_a,weight_c,0.06538771,0.01,0,54,600
feed_a,weight_c,0.07181107,0.01,0,54,800
feed_a,weight_c,0.04513378,0.01,0,55,0
feed_a,weight_c,0.05992846,0.01,0,55,200
feed_a,weight_c,0.03978805,0.01,0,55,400
feed_a,weight_c,0.0437786,0.01,0,55,600
feed_a,weight_c,0.0402112,0.01,0,55,800
feed_a,weight_c,0.05546575,0.01,0,56,0
feed_a,weight_c,0.03924756,0.01,0,56,200
feed_a,weight_c,0.06598747,0.01,0,56,400
feed_a,weight_c,0.04542107,0.01,0,56,600
feed_a,weight_c,0.06667104,0.01,0,56,800
feed_a,weight_c,0.06072956,0.01,0,57,0
feed_a,weight_c,0.05330979,0.01,0,57,200
feed_a,weight_c,0.05453807,0.01,0,57,400
feed_a,weight_c,0.04427882,0.01,0,57,600
feed_a,weight_c,0.06311412,0.01,0,57,800
feed_a,weight_c,0.03946821,0.01,0,58,0
feed_a,weight_c,0.04221851,0.01,0,58,200
feed_a,weight_c,0.03001375,0.01,0,58,400
feed_a,weight_c,0.02660416,0.01,0,58,600
feed_a,weight_c,0.07217434,0.01,0,58,800
feed_a,weight_c,0.05608438,0.01,0,59,0
feed_a,weight_c,0.04288426,0.01,0,59,200
feed_a,weight_c,0.04467309,0.01,0,59,400
feed_a,weight_c,0.04817078,0.01,0,59,600
feed_a,weight_c,0.03458224,0.01,0,59,800
feed_a,weight_c,0.06307196,0.01,1,0,0
feed_a,weight_c,0.04839752,0.01,1,0,200
feed_a,weight_c,0.0486292,0.01,1,0,400
feed_a,weight_c,0.03641837,0.01,1,0,600
feed_a,weight_c,0.07847316,0.01,1,0,800
feed_a,weight_c,0.04665583,0.01,1,1,0
feed_a,weight_c,0.04476798,0.01,1,1,200
feed_a,weight_c,0.06851839,0.01,1,1,400
feed_a,weight_c,0.07140035,0.01,1,1,600
feed_a,weight_c,0.08813358,0.01,1,1,800
feed_a,weight_c,0.05134005,0.01,1,2,0
feed_a,weight_c,0.06455314,0.01,1,2,200
feed_a,weight_c,0.03157236,0.01,1,2,400
feed_a,weight_c,0.03295253,0.01,1,2,600
feed_a,weight_c,0.05751054,0.01,1,2,800
feed_a,weight_c,0.05587047,0.01,1,3,0
feed_a,weight_c,0.04115119,0.01,1,3,200
feed_a,weight_c,0.03442787,0.01,1,3,400
feed_a,weight_c,0.05027331,0.01,1,3,600
feed_a,weight_c,0.05846788,0.01,1,3,800
feed_a,weight_c,0.03242648,0.01,1,4,0
feed_a,weight_c,0.05909506,0.01,1,4,200
feed_a,weight_c,0.04422954,0.01,1,4,400
feed_a,weight_c,0.03566628,0.01,1,4,600
feed_a,weight_c,0.03485011,0.01,1,4,800
feed_a,weight_c,0.04882861,0.01,1,5,0
feed_a,weight_c,0.03509626,0.01,1,5,200
feed_a,weight_c,0.06560103,0.01,1,5,400
feed_a,weight_c,0.06034534,0.01,1,5,600
feed_a,weight_c,0.0324927,0.01,1,5,800
feed_a,weight_c,0.04353573,0.01,1,6,0
feed_a,weight_c,0.03838882,0.01,1,6,200
feed_a,weight_c,0.0821436,0.01,1,6,400
feed_a,weight_c,0.0627043,0.01,1,6,600
feed_a,weight_c,0.02461117,0.01,1,6,800
feed_a,weight_c,0.0791383,0.01,1,7,0
feed_a,weight_c,0.05640168,0.01,1,7,200
feed_a,weight_c,0.0278284,0.01,1,7,400
feed_a,weight_c,0.04756168,0.01,1,7,600
feed_a,weight_c,0.07023486,0.01,1,7,800
feed_a,weight_c,0.0593414,0.01,1,8,0
feed_a,weight_c,0.06098719,0.01,1,8,200
feed_a,weight_c,0.06950073,0.01,1,8,400
feed_a,weight_c,0.06407345,0.01,1,8,600
feed_a,weight_c,0.031666,0.01,1,8,800
feed_a,weight_c,0.0275471,0.01,1,9,0
feed_a,weight_c,0.02506768,0.01,1,9,200
feed_a,weight_c,0.05940047,0.01,1,9,400
feed_a,weight_c,0.05169252,0.01,1,9,600
feed_a,weight_c,0.04740709,0.01,1,9,800
feed_a,weight_c,0.02751433,0.01,1,10,0
feed_a,weight_c,0.0490623,0.01,1,10,200
feed_a,weight_c,0.04507487,0.01,1,10,400
feed_a,weight_c,0.05094774,0.01,1,10,600
feed_a,weight_c,0.04629436,0.01,1,10,800
feed_a,weight_c,0.05470354,0.01,1,11,0
feed_a,weight_c,0.05825508,0.01,1,11,200
feed_a,weight_c,0.0466247,0.01,1,11,400
feed_a,weight_c,0.05028891,0.01,1,11,600
feed_a,weight_c,0.0586438,0.01,1,11,800
feed_a,weight_c,0.03800696,0.01,1,12,0
feed_a,weight_c,0.06569215,0.01,1,12,200
feed_a,weight_c,0.03650531,0.01,1,12,400
feed_a,weight_c,0.04576062,0.01,1,12,600
feed_a,weight_c,0.0492133,0.01,1,12,800
feed_a,weight_c,0.05133889,0.01,1,13,0
feed_a,weight_c,0.05321065,0.01,1,13,200
feed_a,weight_c,0.03124991,0.01,1,13,400
feed_a,weight_c,0.05121216,0.01,1,13,600
feed_a,weight_c,0.07657771,0.01,1,13,800
feed_a,weight_c,0.03993528,0.01,1,14,0
feed_a,weight_c,0.06564349,0.01,1,14,200
feed_a,weight_c,0.05904092,0.01,1,14,400
feed_a,weight_c,0.04832191,0.01,1,14,600
feed_a,weight_c,0.06241284,0.01,1,14,800
feed_a,weight_c,0.04806304,0.01,1,15,0
feed_a,weight_c,0.05405911,0.01,1,15,200
feed_a,weight_c,0.03844429,0.01,1,15,400
feed_a,weight_c,0.05746067,0.01,1,15,600
feed_a,weight_c,0.0465947,0.01,1,15,800
feed_a,weight_c,0.04472031,0.01,1,16,0
feed_a,weight_c,0.0305624,0.01,1,16,200
feed_a,weight_c,0.02601344,0.01,1,16,400
feed_a,weight_c,0.05196272,0.01,1,16,600
feed_a,weight_c,0.04480091,0.01,1,16,800
feed_a,weight_c,0.05457641,0.01,1,17,0
feed_a,weight_c,0.04772124,0.01,1,17,200
feed_a,weight_c,0.02646862,0.01,1,17,400
feed_a,weight_c,0.0551636,0.01,1,17,600
feed_a,weight_c,0.04742074,0.01,1,17,800
feed_a,weight_c,0.06344783,0.01,1,18,0
feed_a,weight_c,0.06833395,0.01,1,18,200
feed_a,weight_c,0.03011598,0.01,1,18,400
feed_a,weight_c,0.04056613,0.01,1,18,600
feed_a,weight_c,0.02759118,0.01,1,18,800
feed_a,weight_c,0.04639173,0.01,1,19,0
feed_a,weight_c,0.04910309,0.01,1,19,200
feed_a,weight_c,0.04193038,0.01,1,19,400
feed_a,weight_c,0.03901634,0.01,1,19,600
feed_a,weight_c,0.05225378,0.01,1,19,800
feed_a,weight_c,0.04351011,0.01,1,20,0
feed_a,weight_c,0.03910833,0.01,1,20,200
feed_a,weight_c,0.06030688,0.01,1,20,400
feed_a,weight_c,0.05002873,0.01,1,20,600
feed_a,weight_c,0.04169022,0.01,1,20,800
feed_a,weight_c,0.03748547,0.01,1,21,0
feed_a,weight_c,0.04813945,0.01,1,21,200
feed_a,weight_c,0.06099117,0.01,1,21,400
feed_a,weight_c,0.04500259,0.01,1,21,600
feed_a,weight_c,0.04589686,0.01,1,21,800
feed_a,weight_c,0.05521892,0.01,1,22,0
feed_a,weight_c,0.06386457,0.01,1,22,200
feed_a,weight_c,0.04537408,0.01,1,22,400
feed_a,weight_c,0.05055685,0.01,1,22,600
feed_a,weight_c,0.03649548,0.01,1,22,800
feed_a,weight_c,0.05780781,0.01,1,23,0
feed_a,weight_c,0.05119948,0.01,1,23,200
feed_a,weight_c,0.05454599,0.01,1,23,400
feed_a,weight_c,0.03073213,0.01,1,23,600
feed_a,weight_c,0.05839965,0.01,1,23,800
feed_a,weight_c,0.05283036,0.01,1,24,0
feed_a,weight_c,0.06147675,0.01,1,24,200
feed_a,weight_c,0.04453656,0.01,1,24,400
feed_a,weight_c,0.05711416,0.01,1,24,600
feed_a,weight_c,0.04599031,0.01,1,24,800
feed_a,weight_c,0.04720118,0.01,1,25,0
feed_a,weight_c,0.03997624,0.01,1,25,200
feed_a,weight_c,0.05880059,0.01,1,25,400
feed_a,weight_c,0.0316879,0.01,1,25,600
feed_a,weight_c,0.03598937,0.01,1,25,800
feed_a,weight_c,0.06068518,0.01,1,26,0
feed_a,weight_c,0.0501919,0.01,1,26,200
feed_a,weight_c,0.01881732,0.01,1,26,400
feed_a,weight_c,0.07235049,0.01,1,26,600
feed_a,weight_c,0.0500986,0.01,1,26,800
feed_a,weight_c,0.05407453,0.01,1,27,0
feed_a,weight_c,0.0407028,0.01,1,27,200
feed_a,weight_c,0.02754879,0.01,1,27,400
feed_a,weight_c,0.05807019,0.01,1,27,600
feed_a,weight_c,0.04730615,0.01,1,27,800
feed_a,weight_c,0.03000193,0.01,1,28,0
feed_a,weight_c,0.05503037,0.01,1,28,200
feed_a,weight_c,0.06915953,0.01,1,28,400
feed_a,weight_c,0.03258121,0.01,1,28,600
feed_a,weight_c,0.07378691,0.01,1,28,800
feed_a,weight_c,0.07496903,0.01,1,29,0
feed_a,weight_c,0.02060211,0.01,1,29,200
feed_a,weight_c,0.05447063,0.01,1,29,400
feed_a,weight_c,0.08191013,0.01,1,29,600
feed_a,weight_c,0.04797177,0.01,1,29,800
feed_a,weight_c,0.06407968,0.01,1,30,0
feed_a,weight_c,0.07803435,0.01,1,30,200
feed_a,weight_c,0.04615318,0.01,1,30,400
feed_a,weight_c,0.03846926,0.01,1,30,600
feed_a,weight_c,0.01826821,0.01,1,30,800
feed_a,weight_c,0.04855346,0.01,1,31,0
feed_a,weight_c,0.07226233,0.01,1,31,200
feed_a,weight_c,0.06761712,0.01,1,31,400
feed_a,weight_c,0.03701718,0.01,1,31,600
feed_a,weight_c,0.04155598,0.01,1,31,800
feed_a,weight_c,0.03794497,0.01,1,32,0
feed_a,weight_c,0.04302337,0.01,1,32,200
feed_a,weight_c,0.02951862,0.01,1,32,400
feed_a,weight_c,0.06503861,0.01,1,32,600
feed_a,weight_c,0.04737548,0.01,1,32,800
feed_a,weight_c,0.03529362,0.01,1,33,0
feed_a,weight_c,0.05664571,0.01,1,33,200
feed_a,weight_c,0.06268498,0.01,1,33,400
feed_a,weight_c,0.05830267,0.01,1,33,600
feed_a,weight_c,0.04152803,0.01,1,33,800
feed_a,weight_c,0.03668237,0.01,1,34,0
feed_a,weight_c,0.03307599,0.01,1,34,200
feed_a,weight_c,0.04609135,0.01,1,34,400
feed_a,weight_c,0.0557431,0.01,1,34,600
feed_a,weight_c,0.04507088,0.01,1,34,800
feed_a,weight_c,0.06301083,0.01,1,35,0
feed_a,weight_c,0.06869685,0.01,1,35,200
feed_a,weight_c,0.04240672,0.01,1,35,400
feed_a,weight_c,0.0688807,0.01,1,35,600
feed_a,weight_c,0.0513629,0.01,1,35,800
feed_a,weight_c,0.0509824,0.01,1,36,0
feed_a,weight_c,0.03182628,0.01,1,36,200
feed_a,weight_c,0.05234789,0.01,1,36,400
feed_a,weight_c,0.02493118,0.01,1,36,600
feed_a,weight_c,0.05329818,0.01,1,36,800
feed_a,weight_c,0.03680937,0.01,1,37,0
feed_a,weight_c,0.04663052,0.01,1,37,200
feed_a,weight_c,0.03697569,0.01,1,37,400
feed_a,weight_c,0.04337446,0.01,1,37,600
feed_a,weight_c,0.05424929,0.01,1,37,800
feed_a,weight_c,0.06473839,0.01,1,38,0
feed_a,weight_c,0.06323128,0.01,1,38,200
feed_a,weight_c,0.04700983,0.01,1,38,400
feed_a,weight_c,0.04547458,0.01,1,38,600
feed_a,weight_c,0.03613693,0.01,1,38,800
feed_a,weight_c,0.05782767,0.01,1,39,0
feed_a,weight_c,0.05731312,0.01,1,39,200
feed_a,weight_c,0.04461435,0.01,1,39,400
feed_a,weight_c,0.03855817,0.01,1,39,600
feed_a,weight_c,0.0385305,0.01,1,39,800
feed_a,weight_c,0.07656226,0.01,1,40,0
feed_a,weight_c,0.03578184,0.01,1,40,200
feed_a,weight_c,0.05891264,0.01,1,40,400
feed_a,weight_c,0.02290867,0.01,1,40,600
feed_a,weight_c,0.07417496,0.01,1,40,800
feed_a,weight_c,0.031746,0.01,1,41,0
feed_a,weight_c,0.05387885,0.01,1,41,200
feed_a,weight_c,0.06364021,0.01,1,41,400
feed_a,weight_c,0.04679936,0.01,1,41,600
feed_a,weight_c,0.8014808,0.7918846,1,41,800
feed_a,weight_c,0.8129499,0.8030836,1,42,0
feed_a,weight_c,0.8155219,0.8050653,1,42,200
feed_a,weight_c,0.8114262,0.7991626,1,42,400
feed_a,weight_c,0.7885232,0.8004505,1,42,600
feed_a,weight_c,0.8316509,0.8139637,1,42,800
feed_a,weight_c,0.8272038,0.7956815,1,43,0
feed_a,weight_c,0.7940148,0.8032832,1,43,200
feed_a,weight_c,0.7874766,0.8122902,1,43,400
feed_a,weight_c,0.7858961,0.7999395,1,43,600
feed_a,weight_c,0.7934922,0.7849419,1,43,800
feed_a,weight_c,0.7983547,0.8014836,1,44,0
feed_a,weight_c,0.8042582,0.8060219,1,44,200
feed_a,weight_c,0.7964405,0.7918518,1,44,400
feed_a,weight_c,0.8129282,0.7969867,1,44,600
feed_a,weight_c,0.8164557,0.8065819,1,44,800
feed_a,weight_c,0.8286569,0.7978397,1,45,0
feed_a,weight_c,0.8094385,0.7954999,1,45,200
feed_a,weight_c,0.8036851,0.8115004,1,45,400
feed_a,weight_c,0.8154947,0.8051032,1,45,600
feed_a,weight_c,0.8118407,0.7963671,1,45,800
feed_a,weight_c,0.8088724,0.7994044,1,46,0
feed_a,weight_c,0.7987725,0.7924971,1,46,200
feed_a,weight_c,0.8126686,0.8185706,1,46,400
feed_a,weight_c,0.7864499,0.8046271,1,46,600
feed_a,weight_c,0.8132818,0.7914364,1,46,800
feed_a,weight_c,0.8285202,0.8151376,1,47,0
feed_a,weight_c,0.7937662,0.8155969,1,47,200
feed_a,weight_c,0.7774678,0.7946524,1,47,400
feed_a,weight_c,0.7748119,0.7959157,1,47,600
feed_a,weight_c,0.7863741,0.7988843,1,47,800
feed_a,weight_c,0.8080194,0.7965006,1,48,0
feed_a,weight_c,0.8107105,0.7948898,1,48,200
feed_a,weight_c,0.8289918,0.8056399,1,48,400
feed_a,weight_c,0.7996091,0.8001983,1,48,600
feed_a,weight_c,0.7875496,0.8092111,1,48,800
feed_a,weight_c,0.8053185,0.7947941,1,49,0
feed_a,weight_c,0.7991513,0.791338,1,49,200
feed_a,weight_c,0.791547,0.8057648,1,49,400
feed_a,weight_c,0.7773745,0.7885995,1,49,600
feed_a,weight_c,0.05557545,0.01,1,49,800
feed_a,weight_c,0.06863053,0.01,1,50,0
feed_a,weight_c,0.05385523,0.01,1,50,200
feed_a,weight_c,0.07343737,0.01,1,50,400
feed_a,weight_c,0.06173026,0.01,1,50,600
feed_a,weight_c,0.0447339,0.01,1,50,800
feed_a,weight_c,0.04811033,0.01,1,51,0
feed_a,weight_c,0.04526628,0.01,1,51,200
feed_a,weight_c,0.05071778,0.01,1,51,400
feed_a,weight_c,0.05069862,0.01,1,51,600
feed_a,weight_c,0.03883181,0.01,1,51,800
feed_a,weight_c,0.05900583,0.01,1,52,0
feed_a,weight_c,0.0588192,0.01,1,52,200
feed_a,weight_c,0.05376023,0.01,1,52,400
feed_a,weight_c,0.04799464,0.01,1,52,600
feed_a,weight_c,0.04650212,0.01,1,52,800
feed_a,weight_c,0.01950575,0.01,1,53,0
feed_a,weight_c,0.05215008,0.01,1,53,200
feed_a,weight_c,0.05471568,0.01,1,53,400
feed_a,weight_c,0.04132351,0.01,1,53,600
feed_a,weight_c,0.05326529,0.01,1,53,800
feed_a,weight_c,0.0459972,0.01,1,54,0
feed_a,weight_c,0.03617991,0.01,1,54,200
feed_a,weight_c,0.05579612,0.01,1,54,400
feed_a,weight_c,0.06189418,0.01,1,54,600
feed_a,weight_c,0.06480158,0.01,1,54,800
feed_a,weight_c,0.03470596,0.01,1,55,0
feed_a,weight_c,0.06207458,0.01,1,55,200
feed_a,weight_c,0.06199304,0.01,1,55,400
feed_a,weight_c,0.07892148,0.01,1,55,600
feed_a,weight_c,0.04208392,0.01,1,55,800
feed_a,weight_c,0.06435275,0.01,1,56,0
feed_a,weight_c,0.05547586,0.01,1,56,200
feed_a,weight_c,0.0573073,0.01,1,56,400
feed_a,weight_c,0.06119183,0.01,1,56,600
feed_a,weight_c,0.045248,0.01,1,56,800
feed_a,weight_c,0.05944574,0.01,1,57,0
feed_a,weight_c,0.05453074,0.01,1,57,200
feed_a,weight_c,0.04144724,0.01,1,57,400
feed_a,weight_c,0.03453501,0.01,1,57,600
feed_a,weight_c,0.06867604,0.01,1,57,800
feed_a,weight_c,0.0673044,0.01,1,58,0
feed_a,weight_c,0.05688364,0.01,1,58,200
feed_a,weight_c,0.03249066,0.01,1,58,400
feed_a,weight_c,0.0517966,0.01,1,58,600
feed_a,weight_c,0.06040781,0.01,1,58,800
feed_a,weight_c,0.06874605,0.01,1,59,0
feed_a,weight_c,0.03718872,0.01,1,59,200
feed_a,weight_c,0.07430211,0.01,1,59,400
feed_a,weight_c,0.05907894,0.01,1,59,600
feed_a,weight_c,0.06114411,0.01,1,59,800
feed_a,weight_d,0.04641291,0.01,0,0,0
feed_a,weight_d,0.04467439,0.01,0,0,200
feed_a,weight_d,0.07167197,0.01,0,0,400
feed_a,weight_d,0.0380378,0.01,0,0,600
feed_a,weight_d,0.07913147,0.01,0,0,800
feed_a,weight_d,0.0583118,0.01,0,1,0
feed_a,weight_d,0.05110761,0.01,0,1,200
feed_a,weight_d,0.05110741,0.01,0,1,400
feed_a,weight_d,0.06864453,0.01,0,1,600
feed_a,weight_d,0.05937745,0.01,0,1,800
feed_a,weight_d,0.03514442,0.01,0,2,0
feed_a,weight_d,0.05183497,0.01,0,2,200
feed_a,weight_d,0.03073839,0.01,0,2,400
feed_a,weight_d,0.05303461,0.01,0,2,600
feed_a,weight_d,0.07331269,0.01,0,2,800
feed_a,weight_d,0.05990216,0.01,0,3,0
feed_a,weight_d,0.04333123,0.01,0,3,200
feed_a,weight_d,0.062129,0.01,0,3,400
feed_a,weight_d,0.04255081,0.01,0,3,600
feed_a,weight_d,0.05437973,0.01,0,3,800
feed_a,weight_d,0.04165133,0.01,0,4,0
feed_a,weight_d,0.0869349,0.01,0,4,200
feed_a,weight_d,0.06017423,0.01,0,4,400
feed_a,weight_d,0.03689047,0.01,0,4,600
feed_a,weight_d,0.07459624,0.01,0,4,800
feed_a,weight_d,0.05878297,0.01,0,5,0
feed_a,weight_d,0.06101042,0.01,0,5,200
feed_a,weight_d,0.07149581,0.01,0,5,400
feed_a,weight_d,0.06488099,0.01,0,5,600
feed_a,weight_d,0.03895303,0.01,0,5,800
feed_a,weight_d,0.06219131,0.01,0,6,0
feed_a,weight_d,0.04603618,0.01,0,6,200
feed_a,weight_d,0.04681018,0.01,0,6,400
feed_a,weight_d,0.03896744,0.01,0,6,600
feed_a,weight_d,0.05292613,0.01,0,6,800
feed_a,weight_d,0.06657292,0.01,0,7,0
feed_a,weight_d,0.06807698,0.01,0,7,200
feed_a,weight_d,0.06153744,0.01,0,7,400
feed_a,weight_d,0.0450198,0.01,0,7,600
feed_a,weight_d,0.07304044,0.01,0,7,800
feed_a,weight_d,0.024955,0.01,0,8,0
feed_a,weight_d,0.056601,0.01,0,8,200
feed_a,weight_d,0.05705776,0.01,0,8,400
feed_a,weight_d,0.05062002,0.01,0,8,600
feed_a,weight_d,0.06047367,0.01,0,8,800
feed_a,weight_d,0.03883174,0.01,0,9,0
feed_a,weight_d,0.04986254,0.01,0,9,200
feed_a,weight_d,0.02219992,0.01,0,9,400
feed_a,weight_d,0.05468533,0.01,0,9,600
feed_a,weight_d,0.0495752,0.01,0,9,800
feed_a,weight_d,0.05448369,0.01,0,10,0
feed_a,weight_d,0.03257114,0.01,0,10,200
feed_a,weight_d,0.07129102,0.01,0,10,400
feed_a,weight_d,0.04240636,0.01,0,10,600
feed_a,weight_d,0.05353436,0.01,0,10,800
feed_a,weight_d,0.05459162,0.01,0,11,0
feed_a,weight_d,0.04049973,0.01,0,11,200
feed_a,weight_d,0.0646975,0.01,0,11,400
feed_a,weight_d,0.05078856,0.01,0,11,600
feed_a,weight_d,0.0673051,0.01,0,11,800
feed_a,weight_d,0.04464492,0.01,0,12,0
feed_a,weight_d,0.04979589,0.01,0,12,200
feed_a,weight_d,0.03749213,0.01,0,12,400
feed_a,weight_d,0.05508472,0.01,0,12,600
feed_a,weight_d,0.0341412,0.01,0,12,800
feed_a,weight_d,0.04726985,0.01,0,13,0
feed_a,weight_d,0.06624834,0.01,0,13,200
feed_a,weight_d,0.02134545,0.01,0,13,400
feed_a,weight_d,0.04452842,0.01,0,13,600
feed_a,weight_d,0.04855953,0.01,0,13,800
feed_a,weight_d,0.05274513,0.01,0,14,0
feed_a,weight_d,0.04596629,0.01,0,14,200
feed_a,weight_d,0.02782515,0.01,0,14,400
feed_a,weight_d,0.05019964,0.01,0,14,600
feed_a,weight_d,0.04624816,0.01,0,14,800
feed_a,weight_d,0.0612125,0.01,0,15,0
feed_a,weight_d,0.0441543,0.01,0,15,200
feed_a,weight_d,0.05708398,0.01,0,15,400
feed_a,weight_d,0.03090093,0.01,0,15,600
feed_a,weight_d,0.05828466,0.01,0,15,800
feed_a,weight_d,0.06367015,0.01,0,16,0
feed_a,weight_d,0.07070751,0.01,0,16,200
feed_a,weight_d,0.04857358,0.01,0,16,400
feed_a,weight_d,0.03822933,0.01,0,16,600
feed_a,weight_d,0.02105221,0.01,0,16,800
feed_a,weight_d,0.05809036,0.01,0,17,0
feed_a,weight_d,0.04763912,0.01,0,17,200
feed_a,weight_d,0.05164859,0.01,0,17,400
feed_a,weight_d,0.03907469,0.01,0,17,600
feed_a,weight_d,0.03976808,0.01,0,17,800
feed_a,weight_d,0.05969028,0.01,0,18,0
feed_a,weight_d,0.04456495,0.01,0,18,200
feed_a,weight_d,0.07229341,0.01,0,18,400
feed_a,weight_d,0.0491039,0.01,0,18,600
feed_a,weight_d,0.03719807,0.01,0,18,800
feed_a,weight_d,0.03566708,0.01,0,19,0
feed_a,weight_d,0.03127156,0.01,0,19,200
feed_a,weight_d,0.08144314,0.01,0,19,400
feed_a,weight_d,0.05363393,0.01,0,19,600
feed_a,weight_d,0.05357052,0.01,0,19,800
feed_a,weight_d,0.05138729,0.01,0,20,0
feed_a,weight_d,0.05136636,0.01,0,20,200
feed_a,weight_d,0.05121247,0.01,0,20,400
feed_a,weight_d,0.04881729,0.01,0,20,600
feed_a,weight_d,0.047996,0.01,0,20,800
feed_a,weight_d,0.07156255,0.01,0,21,0
feed_a,weight_d,0.06813436,0.01,0,21,200
feed_a,weight_d,0.05209098,0.01,0,21,400
feed_a,weight_d,0.04859115,0.01,0,21,600
feed_a,weight_d,0.02345981,0.01,0,21,800
feed_a,weight_d,0.04955579,0.01,0,22,0
feed_a,weight_d,0.0561894,0.01,0,22,200
feed_a,weight_d,0.04959938,0.01,0,22,400
feed_a,weight_d,0.0608434,0.01,0,22,600
feed_a,weight_d,0.05149915,0.01,0,22,800
feed_a,weight_d,0.06451126,0.01,0,23,0
feed_a,weight_d,0.02546221,0.01,0,23,200
feed_a,weight_d,0.03393571,0.01,0,23,400
feed_a,weight_d,0.06047074,0.01,0,23,600
feed_a,weight_d,0.05780089,0.01,0,23,800
feed_a,weight_d,0.05929525,0.01,0,24,0
feed_a,weight_d,0.04970344,0.01,0,24,200
