machine,sensor,signal,active,minutes,seconds,millis
feed_a,temp_d,0.7903713,0.8058055,0,19,400
feed_a,temp_d,0.8082689,0.8082066,0,19,600
feed_a,temp_d,0.7951617,0.7966437,0,19,800
feed_a,temp_d,0.8011577,0.8000468,0,20,0
feed_a,temp_d,0.7811884,0.7856411,0,20,200
feed_a,temp_d,0.8018242,0.8047081,0,20,400
feed_a,temp_d,0.8224065,0.8082076,0,20,600
feed_a,temp_d,0.8050724,0.8064244,0,20,800
feed_a,temp_d,0.8030545,0.8101562,0,21,0
feed_a,temp_d,0.8039375,0.7985267,0,21,200
feed_a,temp_d,0.7827629,0.7840655,0,21,400
feed_a,temp_d,0.7765875,0.7911936,0,21,600
feed_a,temp_d,0.8104824,0.816741,0,21,800
feed_a,temp_d,0.8135346,0.7990724,0,22,0
feed_a,temp_d,0.7955204,0.7850893,0,22,200
feed_a,temp_d,0.8266656,0.7969684,0,22,400
feed_a,temp_d,0.8043768,0.8050523,0,22,600
feed_a,temp_d,0.8022091,0.8117524,0,22,800
feed_a,temp_d,0.8039826,0.7994719,0,23,0
feed_a,temp_d,0.7904979,0.7874965,0,23,200
feed_a,temp_d,0.7748298,0.8102867,0,23,400
feed_a,temp_d,0.8078198,0.7988142,0,23,600
feed_a,temp_d,0.7716816,0.7934514,0,23,800
feed_a,temp_d,0.8063542,0.8072029,0,24,0
feed_a,temp_d,0.8350371,0.7969862,0,24,200
feed_a,temp_d,0.8097134,0.8069933,0,24,400
feed_a,temp_d,0.7652916,0.7858468,0,24,600
feed_a,temp_d,0.7888756,0.7913059,0,24,800
feed_a,temp_d,0.788784,0.7956571,0,25,0
feed_a,temp_d,0.8135494,0.7961955,0,25,200
feed_a,temp_d,0.8069676,0.7977752,0,25,400
feed_a,temp_d,0.7588268,0.7845343,0,25,600
feed_a,temp_d,0.7922045,0.7950747,0,25,800
feed_a,temp_d,0.7808766,0.7993441,0,26,0
feed_a,temp_d,0.8123885,0.7902717,0,26,200
feed_a,temp_d,0.7985514,0.8121793,0,26,400
feed_a,temp_d,0.8186039,0.8062045,0,26,600
feed_a,temp_d,0.8081544,0.8020141,0,26,800
feed_a,temp_d,0.7934077,0.7966988,0,27,0
feed_a,temp_d,0.8100393,0.7955355,0,27,200
feed_a,temp_d,0.789493,0.7934899,0,27,400
feed_a,temp_d,0.8080127,0.8032043,0,27,600
feed_a,temp_d,0.7900704,0.7892547,0,27,800
feed_a,temp_d,0.7980392,0.8005373,0,28,0
feed_a,temp_d,0.7906414,0.8063085,0,28,200
feed_a,temp_d,0.8002147,0.7993972,0,28,400
feed_a,temp_d,0.7815324,0.7878522,0,28,600
feed_a,temp_d,0.7914391,0.8045503,0,28,800
feed_a,temp_d,0.811052,0.8080817,0,29,0
feed_a,temp_d,0.8060713,0.7979825,0,29,200
feed_a,temp_d,0.8073351,0.8090657,0,29,400
feed_a,temp_d,0.8044575,0.815249,0,29,600
feed_a,temp_d,0.8143946,0.807703,0,29,800
feed_a,temp_d,0.8121758,0.8066591,0,30,0
feed_a,temp_d,0.8094551,0.7961513,0,30,200
feed_a,temp_d,0.7900956,0.80877,0,30,400
feed_a,temp_d,0.8079973,0.8216145,0,30,600
feed_a,temp_d,0.7870851,0.7922762,0,30,800
feed_a,temp_d,0.05321003,0.01,0,31,0
feed_a,temp_d,0.05486364,0.01,0,31,200
feed_a,temp_d,0.05042467,0.01,0,31,400
feed_a,temp_d,0.03016939,0.01,0,31,600
feed_a,temp_d,0.03216614,0.01,0,31,800
feed_a,temp_d,0.04261417,0.01,0,32,0
feed_a,temp_d,0.05678745,0.01,0,32,200
feed_a,temp_d,0.0663534,0.01,0,32,400
feed_a,temp_d,0.02283461,0.01,0,32,600
feed_a,temp_d,0.03931565,0.01,0,32,800
feed_a,temp_d,0.0460705,0.01,0,33,0
feed_a,temp_d,0.06517543,0.01,0,33,200
feed_a,temp_d,0.04286271,0.01,0,33,400
feed_a,temp_d,0.06806378,0.01,0,33,600
feed_a,temp_d,0.05084091,0.01,0,33,800
feed_a,temp_d,0.03308144,0.01,0,34,0
feed_a,temp_d,0.04626061,0.01,0,34,200
feed_a,temp_d,0.04435949,0.01,0,34,400
feed_a,temp_d,0.05138673,0.01,0,34,600
feed_a,temp_d,0.04030429,0.01,0,34,800
feed_a,temp_d,0.0316916,0.01,0,35,0
feed_a,temp_d,0.0763917,0.01,0,35,200
feed_a,temp_d,0.06139452,0.01,0,35,400
feed_a,temp_d,0.06655264,0.01,0,35,600
feed_a,temp_d,0.05477163,0.01,0,35,800
feed_a,temp_d,0.04627979,0.01,0,36,0
feed_a,temp_d,0.05367075,0.01,0,36,200
feed_a,temp_d,0.02862675,0.01,0,36,400
feed_a,temp_d,0.06237197,0.01,0,36,600
feed_a,temp_d,0.06294111,0.01,0,36,800
feed_a,temp_d,0.05156842,0.01,0,37,0
feed_a,temp_d,0.05894214,0.01,0,37,200
feed_a,temp_d,0.05816904,0.01,0,37,400
feed_a,temp_d,0.03059961,0.01,0,37,600
feed_a,temp_d,0.0437046,0.01,0,37,800
feed_a,temp_d,0.07272158,0.01,0,38,0
feed_a,temp_d,0.05686076,0.01,0,38,200
feed_a,temp_d,0.04548909,0.01,0,38,400
feed_a,temp_d,0.04442344,0.01,0,38,600
feed_a,temp_d,0.06805282,0.01,0,38,800
feed_a,temp_d,0.03896058,0.01,0,39,0
feed_a,temp_d,0.04084127,0.01,0,39,200
feed_a,temp_d,0.05523709,0.01,0,39,400
feed_a,temp_d,0.04669982,0.01,0,39,600
feed_a,temp_d,0.04631765,0.01,0,39,800
feed_a,temp_d,0.05460471,0.01,0,40,0
feed_a,temp_d,0.04245722,0.01,0,40,200
feed_a,temp_d,0.04724232,0.01,0,40,400
feed_a,temp_d,0.08160314,0.01,0,40,600
feed_a,temp_d,0.04767502,0.01,0,40,800
feed_a,temp_d,0.04534141,0.01,0,41,0
feed_a,temp_d,0.06628649,0.01,0,41,200
feed_a,temp_d,0.03660887,0.01,0,41,400
feed_a,temp_d,0.04653176,0.01,0,41,600
feed_a,temp_d,0.08402213,0.01,0,41,800
feed_a,temp_d,0.0666846,0.01,0,42,0
feed_a,temp_d,0.04647962,0.01,0,42,200
feed_a,temp_d,0.05506677,0.01,0,42,400
feed_a,temp_d,0.04278947,0.01,0,42,600
feed_a,temp_d,0.06777072,0.01,0,42,800
feed_a,temp_d,0.0679356,0.01,0,43,0
feed_a,temp_d,0.0606023,0.01,0,43,200
feed_a,temp_d,0.04873939,0.01,0,43,400
feed_a,temp_d,0.06315964,0.01,0,43,600
feed_a,temp_d,0.05178754,0.01,0,43,800
feed_a,temp_d,0.04887143,0.01,0,44,0
feed_a,temp_d,0.04008019,0.01,0,44,200
feed_a,temp_d,0.04958017,0.01,0,44,400
feed_a,temp_d,0.03587006,0.01,0,44,600
feed_a,temp_d,0.07710256,0.01,0,44,800
feed_a,temp_d,0.05813387,0.01,0,45,0
feed_a,temp_d,0.05141809,0.01,0,45,200
feed_a,temp_d,0.06303618,0.01,0,45,400
feed_a,temp_d,0.05410263,0.01,0,45,600
feed_a,temp_d,0.06040216,0.01,0,45,800
feed_a,temp_d,0.05688037,0.01,0,46,0
feed_a,temp_d,0.03717514,0.01,0,46,200
feed_a,temp_d,0.05227982,0.01,0,46,400
feed_a,temp_d,0.0505672,0.01,0,46,600
feed_a,temp_d,0.04994729,0.01,0,46,800
feed_a,temp_d,0.0524931,0.01,0,47,0
feed_a,temp_d,0.05458206,0.01,0,47,200
feed_a,temp_d,0.07212249,0.01,0,47,400
feed_a,temp_d,0.04033782,0.01,0,47,600
feed_a,temp_d,0.04116306,0.01,0,47,800
feed_a,temp_d,0.07055763,0.01,0,48,0
feed_a,temp_d,0.04056199,0.01,0,48,200
feed_a,temp_d,0.02283318,0.01,0,48,400
feed_a,temp_d,0.06419643,0.01,0,48,600
feed_a,temp_d,0.03416103,0.01,0,48,800
feed_a,temp_d,0.02372785,0.01,0,49,0
feed_a,temp_d,0.0527355,0.01,0,49,200
feed_a,temp_d,0.03543457,0.01,0,49,400
feed_a,temp_d,0.03719201,0.01,0,49,600
feed_a,temp_d,0.06983327,0.01,0,49,800
feed_a,temp_d,0.0480608,0.01,0,50,0
feed_a,temp_d,0.03751669,0.01,0,50,200
feed_a,temp_d,0.03525012,0.01,0,50,400
feed_a,temp_d,0.05935988,0.01,0,50,600
feed_a,temp_d,0.04153652,0.01,0,50,800
feed_a,temp_d,0.02929996,0.01,0,51,0
feed_a,temp_d,0.03594345,0.01,0,51,200
feed_a,temp_d,0.07814491,0.01,0,51,400
feed_a,temp_d,0.06005364,0.01,0,51,600
feed_a,temp_d,0.0456699,0.01,0,51,800
feed_a,temp_d,0.0320276,0.01,0,52,0
feed_a,temp_d,0.0368854,0.01,0,52,200
feed_a,temp_d,0.04662583,0.01,0,52,400
feed_a,temp_d,0.05322019,0.01,0,52,600
feed_a,temp_d,0.03959605,0.01,0,52,800
feed_a,temp_d,0.04634374,0.01,0,53,0
feed_a,temp_d,0.04669879,0.01,0,53,200
feed_a,temp_d,0.06691486,0.01,0,53,400
feed_a,temp_d,0.06288239,0.01,0,53,600
feed_a,temp_d,0.04125153,0.01,0,53,800
feed_a,temp_d,0.0498837,0.01,0,54,0
feed_a,temp_d,0.03791602,0.01,0,54,200
feed_a,temp_d,0.03180838,0.01,0,54,400
feed_a,temp_d,0.05302136,0.01,0,54,600
feed_a,temp_d,0.04948494,0.01,0,54,800
feed_a,temp_d,0.04223983,0.01,0,55,0
feed_a,temp_d,0.0553106,0.01,0,55,200
feed_a,temp_d,0.05424507,0.01,0,55,400
feed_a,temp_d,0.06218413,0.01,0,55,600
feed_a,temp_d,0.02970812,0.01,0,55,800
feed_a,temp_d,0.04415862,0.01,0,56,0
feed_a,temp_d,0.05446099,0.01,0,56,200
feed_a,temp_d,0.07110438,0.01,0,56,400
feed_a,temp_d,0.05261061,0.01,0,56,600
feed_a,temp_d,0.07445337,0.01,0,56,800
feed_a,temp_d,0.02347809,0.01,0,57,0
feed_a,temp_d,0.01373121,0.01,0,57,200
feed_a,temp_d,0.06191026,0.01,0,57,400
feed_a,temp_d,0.05626968,0.01,0,57,600
feed_a,temp_d,0.07568287,0.01,0,57,800
feed_a,temp_d,0.04950976,0.01,0,58,0
feed_a,temp_d,0.02701494,0.01,0,58,200
feed_a,temp_d,0.06122398,0.01,0,58,400
feed_a,temp_d,0.06167293,0.01,0,58,600
feed_a,temp_d,0.06174561,0.01,0,58,800
feed_a,temp_d,0.06932348,0.01,0,59,0
feed_a,temp_d,0.04761572,0.01,0,59,200
feed_a,temp_d,0.0442925,0.01,0,59,400
feed_a,temp_d,0.07366233,0.01,0,59,600
feed_a,temp_d,0.04119156,0.01,0,59,800
feed_a,temp_d,0.05798235,0.01,1,0,0
feed_a,temp_d,0.06945126,0.01,1,0,200
feed_a,temp_d,0.04625157,0.01,1,0,400
feed_a,temp_d,0.04706519,0.01,1,0,600
feed_a,temp_d,0.04433107,0.01,1,0,800
feed_a,temp_d,0.0343683,0.01,1,1,0
feed_a,temp_d,0.0606363,0.01,1,1,200
feed_a,temp_d,0.04305071,0.01,1,1,400
feed_a,temp_d,0.06143539,0.01,1,1,600
feed_a,temp_d,0.04947369,0.01,1,1,800
feed_a,temp_d,0.05941675,0.01,1,2,0
feed_a,temp_d,0.0739572,0.01,1,2,200
feed_a,temp_d,0.0244278,0.01,1,2,400
feed_a,temp_d,0.04067211,0.01,1,2,600
feed_a,temp_d,0.05056062,0.01,1,2,800
feed_a,temp_d,0.06405635,0.01,1,3,0
feed_a,temp_d,0.03288078,0.01,1,3,200
feed_a,temp_d,0.05593702,0.01,1,3,400
feed_a,temp_d,0.05955321,0.01,1,3,600
feed_a,temp_d,0.03362035,0.01,1,3,800
feed_a,temp_d,0.07794737,0.01,1,4,0
feed_a,temp_d,0.02558868,0.01,1,4,200
feed_a,temp_d,0.06279848,0.01,1,4,400
feed_a,temp_d,0.05150906,0.01,1,4,600
feed_a,temp_d,0.041864,0.01,1,4,800
feed_a,temp_d,0.05400937,0.01,1,5,0
feed_a,temp_d,0.05084071,0.01,1,5,200
feed_a,temp_d,0.05985375,0.01,1,5,400
feed_a,temp_d,0.06024769,0.01,1,5,600
feed_a,temp_d,0.03619342,0.01,1,5,800
feed_a,temp_d,0.04739069,0.01,1,6,0
feed_a,temp_d,0.08607537,0.01,1,6,200
feed_a,temp_d,0.05996234,0.01,1,6,400
feed_a,temp_d,0.05431025,0.01,1,6,600
feed_a,temp_d,0.05956835,0.01,1,6,800
feed_a,temp_d,0.04456782,0.01,1,7,0
feed_a,temp_d,0.05371437,0.01,1,7,200
feed_a,temp_d,0.04218805,0.01,1,7,400
feed_a,temp_d,0.04099558,0.01,1,7,600
feed_a,temp_d,0.08572439,0.01,1,7,800
feed_a,temp_d,0.03822184,0.01,1,8,0
feed_a,temp_d,0.05479445,0.01,1,8,200
feed_a,temp_d,0.07222122,0.01,1,8,400
feed_a,temp_d,0.06217362,0.01,1,8,600
feed_a,temp_d,0.04210495,0.01,1,8,800
feed_a,temp_d,0.06790117,0.01,1,9,0
feed_a,temp_d,0.03075805,0.01,1,9,200
feed_a,temp_d,0.04157959,0.01,1,9,400
feed_a,temp_d,0.06617489,0.01,1,9,600
feed_a,temp_d,0.07405324,0.01,1,9,800
feed_a,temp_d,0.05616652,0.01,1,10,0
feed_a,temp_d,0.06796326,0.01,1,10,200
feed_a,temp_d,0.01455208,0.01,1,10,400
feed_a,temp_d,0.02924842,0.01,1,10,600
feed_a,temp_d,0.04538779,0.01,1,10,800
feed_a,temp_d,0.05274994,0.01,1,11,0
feed_a,temp_d,0.04619837,0.01,1,11,200
feed_a,temp_d,0.05516567,0.01,1,11,400
feed_a,temp_d,0.07928107,0.01,1,11,600
feed_a,temp_d,0.06550269,0.01,1,11,800
feed_a,temp_d,0.03269186,0.01,1,12,0
feed_a,temp_d,0.03836951,0.01,1,12,200
feed_a,temp_d,0.04118188,0.01,1,12,400
feed_a,temp_d,0.04602468,0.01,1,12,600
feed_a,temp_d,0.04271575,0.01,1,12,800
feed_a,temp_d,0.05368338,0.01,1,13,0
feed_a,temp_d,0.04904393,0.01,1,13,200
feed_a,temp_d,0.0375431,0.01,1,13,400
feed_a,temp_d,0.0393483,0.01,1,13,600
feed_a,temp_d,0.06159144,0.01,1,13,800
feed_a,temp_d,0.04176889,0.01,1,14,0
feed_a,temp_d,0.03845132,0.01,1,14,200
feed_a,temp_d,0.04989658,0.01,1,14,400
feed_a,temp_d,0.04505812,0.01,1,14,600
feed_a,temp_d,0.07658721,0.01,1,14,800
feed_a,temp_d,0.0494774,0.01,1,15,0
feed_a,temp_d,0.04438008,0.01,1,15,200
feed_a,temp_d,0.03446957,0.01,1,15,400
feed_a,temp_d,0.03698902,0.01,1,15,600
feed_a,temp_d,0.05371073,0.01,1,15,800
feed_a,temp_d,0.04431779,0.01,1,16,0
feed_a,temp_d,0.04285976,0.01,1,16,200
feed_a,temp_d,0.02520835,0.01,1,16,400
feed_a,temp_d,0.05532359,0.01,1,16,600
feed_a,temp_d,0.07871922,0.01,1,16,800
feed_a,temp_d,0.03334533,0.01,1,17,0
feed_a,temp_d,0.06096676,0.01,1,17,200
feed_a,temp_d,0.03864747,0.01,1,17,400
feed_a,temp_d,0.03495346,0.01,1,17,600
feed_a,temp_d,0.06520294,0.01,1,17,800
feed_a,temp_d,0.05813104,0.01,1,18,0
feed_a,temp_d,0.03020036,0.01,1,18,200
feed_a,temp_d,0.06281253,0.01,1,18,400
feed_a,temp_d,0.05005895,0.01,1,18,600
feed_a,temp_d,0.0172677,0.01,1,18,800
feed_a,temp_d,0.03164489,0.01,1,19,0
feed_a,temp_d,0.08097387,0.01,1,19,200
feed_a,temp_d,0.04465394,0.01,1,19,400
feed_a,temp_d,0.06128072,0.01,1,19,600
feed_a,temp_d,0.03925194,0.01,1,19,800
feed_a,temp_d,0.06135555,0.01,1,20,0
feed_a,temp_d,0.0540032,0.01,1,20,200
feed_a,temp_d,0.02578839,0.01,1,20,400
feed_a,temp_d,0.05176474,0.01,1,20,600
feed_a,temp_d,0.03938982,0.01,1,20,800
feed_a,temp_d,0.06111357,0.01,1,21,0
feed_a,temp_d,0.04959346,0.01,1,21,200
feed_a,temp_d,0.0715952,0.01,1,21,400
feed_a,temp_d,0.04468959,0.01,1,21,600
feed_a,temp_d,0.01755727,0.01,1,21,800
feed_a,temp_d,0.05896172,0.01,1,22,0
feed_a,temp_d,0.03994414,0.01,1,22,200
feed_a,temp_d,0.05208843,0.01,1,22,400
feed_a,temp_d,0.05682617,0.01,1,22,600
feed_a,temp_d,0.08113247,0.01,1,22,800
feed_a,temp_d,0.06561303,0.01,1,23,0
feed_a,temp_d,0.05341302,0.01,1,23,200
feed_a,temp_d,0.05555451,0.01,1,23,400
feed_a,temp_d,0.02816862,0.01,1,23,600
feed_a,temp_d,0.03007714,0.01,1,23,800
feed_a,temp_d,0.06215805,0.01,1,24,0
feed_a,temp_d,0.05306744,0.01,1,24,200
feed_a,temp_d,0.03301341,0.01,1,24,400
feed_a,temp_d,0.02957534,0.01,1,24,600
feed_a,temp_d,0.06850946,0.01,1,24,800
feed_a,temp_d,0.06880949,0.01,1,25,0
feed_a,temp_d,0.05263458,0.01,1,25,200
feed_a,temp_d,0.05518156,0.01,1,25,400
feed_a,temp_d,0.05909328,0.01,1,25,600
feed_a,temp_d,0.03735271,0.01,1,25,800
feed_a,temp_d,0.06202158,0.01,1,26,0
feed_a,temp_d,0.04110891,0.01,1,26,200
feed_a,temp_d,0.05391007,0.01,1,26,400
feed_a,temp_d,0.0552131,0.01,1,26,600
feed_a,temp_d,0.05355962,0.01,1,26,800
feed_a,temp_d,0.04769333,0.01,1,27,0
feed_a,temp_d,0.790324,0.7922959,1,27,200
feed_a,temp_d,0.797235,0.805046,1,27,400
feed_a,temp_d,0.7656607,0.7838402,1,27,600
feed_a,temp_d,0.791541,0.7978782,1,27,800
feed_a,temp_d,0.7901534,0.8038584,1,28,0
feed_a,temp_d,0.7950656,0.8015041,1,28,200
feed_a,temp_d,0.8081191,0.8036218,1,28,400
feed_a,temp_d,0.8044066,0.8114621,1,28,600
feed_a,temp_d,0.8123757,0.8039879,1,28,800
feed_a,temp_d,0.7818913,0.7981452,1,29,0
feed_a,temp_d,0.7778885,0.7859501,1,29,200
feed_a,temp_d,0.8037413,0.7923245,1,29,400
feed_a,temp_d,0.8158307,0.7975864,1,29,600
feed_a,temp_d,0.8046545,0.8174434,1,29,800
feed_a,temp_d,0.8180205,0.8017292,1,30,0
feed_a,temp_d,0.7768392,0.8065625,1,30,200
feed_a,temp_d,0.8002961,0.8016263,1,30,400
feed_a,temp_d,0.8130198,0.7912078,1,30,600
feed_a,temp_d,0.8070508,0.794301,1,30,800
feed_a,temp_d,0.8085275,0.7945533,1,31,0
feed_a,temp_d,0.7993772,0.8154965,1,31,200
feed_a,temp_d,0.8211062,0.788688,1,31,400
feed_a,temp_d,0.7885717,0.8073147,1,31,600
feed_a,temp_d,0.8003148,0.8061515,1,31,800
feed_a,temp_d,0.8001913,0.7962965,1,32,0
feed_a,temp_d,0.7794126,0.7995567,1,32,200
feed_a,temp_d,0.7935559,0.8064981,1,32,400
feed_a,temp_d,0.7914203,0.7907317,1,32,600
feed_a,temp_d,0.8052196,0.7876166,1,32,800
feed_a,temp_d,0.7833126,0.7821808,1,33,0
feed_a,temp_d,0.7832136,0.7876525,1,33,200
feed_a,temp_d,0.8099806,0.8028466,1,33,400
feed_a,temp_d,0.7980354,0.7907759,1,33,600
feed_a,temp_d,0.8100683,0.7917451,1,33,800
feed_a,temp_d,0.8031204,0.7933069,1,34,0
feed_a,temp_d,0.8041127,0.8160869,1,34,200
feed_a,temp_d,0.8061377,0.7935886,1,34,400
feed_a,temp_d,0.7917785,0.801336,1,34,600
feed_a,temp_d,0.7980381,0.7928667,1,34,800
feed_a,temp_d,0.8153944,0.8168865,1,35,0
feed_a,temp_d,0.7806813,0.7909881,1,35,200
feed_a,temp_d,0.7778361,0.798367,1,35,400
feed_a,temp_d,0.8310777,0.8075617,1,35,600
feed_a,temp_d,0.7956327,0.79502,1,35,800
feed_a,temp_d,0.7824978,0.8068655,1,36,0
feed_a,temp_d,0.7948532,0.7855096,1,36,200
feed_a,temp_d,0.7920703,0.8073833,1,36,400
feed_a,temp_d,0.7946428,0.8137321,1,36,600
feed_a,temp_d,0.813384,0.8135134,1,36,800
feed_a,temp_d,0.8027452,0.7988191,1,37,0
feed_a,temp_d,0.8087124,0.8013498,1,37,200
feed_a,temp_d,0.7910007,0.7925367,1,37,400
feed_a,temp_d,0.8345645,0.8066939,1,37,600
feed_a,temp_d,0.7976478,0.8057411,1,37,800
feed_a,temp_d,0.8151031,0.8110734,1,38,0
feed_a,temp_d,0.810363,0.8133642,1,38,200
feed_a,temp_d,0.790364,0.7968903,1,38,400
feed_a,temp_d,0.8166767,0.8030498,1,38,600
feed_a,temp_d,0.8019664,0.8026586,1,38,800
feed_a,temp_d,0.7790487,0.8086473,1,39,0
feed_a,temp_d,0.7866903,0.7906004,1,39,200
feed_a,temp_d,0.8255773,0.7975116,1,39,400
feed_a,temp_d,0.7896613,0.7960306,1,39,600
feed_a,temp_d,0.816366,0.8073781,1,39,800
feed_a,temp_d,0.7688622,0.7948642,1,40,0
feed_a,temp_d,0.8072953,0.8028893,1,40,200
feed_a,temp_d,0.780577,0.8061271,1,40,400
feed_a,temp_d,0.7871851,0.8056237,1,40,600
feed_a,temp_d,0.7877119,0.7988202,1,40,800
feed_a,temp_d,0.8072621,0.8087091,1,41,0
feed_a,temp_d,0.7742402,0.7861142,1,41,200
feed_a,temp_d,0.8101325,0.7927959,1,41,400
feed_a,temp_d,0.8173485,0.7976983,1,41,600
feed_a,temp_d,0.8051293,0.7948012,1,41,800
feed_a,temp_d,0.7771501,0.7901254,1,42,0
feed_a,temp_d,0.8146783,0.7883006,1,42,200
feed_a,temp_d,0.810548,0.8016902,1,42,400
feed_a,temp_d,0.8076593,0.8183206,1,42,600
feed_a,temp_d,0.7942078,0.795948,1,42,800
feed_a,temp_d,0.788852,0.7938849,1,43,0
feed_a,temp_d,0.779396,0.7856288,1,43,200
feed_a,temp_d,0.7996059,0.80215,1,43,400
feed_a,temp_d,0.780939,0.7967392,1,43,600
feed_a,temp_d,0.8258055,0.8129184,1,43,800
feed_a,temp_d,0.8164477,0.7980707,1,44,0
feed_a,temp_d,0.8160686,0.8088056,1,44,200
feed_a,temp_d,0.7896765,0.799282,1,44,400
feed_a,temp_d,0.8115408,0.804644,1,44,600
feed_a,temp_d,0.8245473,0.8154197,1,44,800
feed_a,temp_d,0.8033236,0.7906225,1,45,0
feed_a,temp_d,0.8131412,0.8079596,1,45,200
feed_a,temp_d,0.8163982,0.8082815,1,45,400
feed_a,temp_d,0.7929762,0.791334,1,45,600
feed_a,temp_d,0.8276839,0.8111073,1,45,800
feed_a,temp_d,0.7995077,0.8071766,1,46,0
feed_a,temp_d,0.7994293,0.800923,1,46,200
feed_a,temp_d,0.8069571,0.8031767,1,46,400
feed_a,temp_d,0.7783539,0.7983064,1,46,600
feed_a,temp_d,0.7956977,0.8050868,1,46,800
feed_a,temp_d,0.7812503,0.7972424,1,47,0
feed_a,temp_d,0.7972284,0.8004076,1,47,200
feed_a,temp_d,0.802546,0.7879027,1,47,400
feed_a,temp_d,0.8008416,0.8042337,1,47,600
feed_a,temp_d,0.7647684,0.8017986,1,47,800
feed_a,temp_d,0.769985,0.7804717,1,48,0
feed_a,temp_d,0.8085844,0.7969487,1,48,200
feed_a,temp_d,0.7872072,0.7872837,1,48,400
feed_a,temp_d,0.810887,0.7921951,1,48,600
feed_a,temp_d,0.7831038,0.8073316,1,48,800
feed_a,temp_d,0.8020165,0.8081108,1,49,0
feed_a,temp_d,0.8094159,0.797598,1,49,200
feed_a,temp_d,0.8183778,0.8012552,1,49,400
feed_a,temp_d,0.8157622,0.8091631,1,49,600
feed_a,temp_d,0.7866135,0.7901367,1,49,800
feed_a,temp_d,0.8061736,0.796259,1,50,0
feed_a,temp_d,0.7746556,0.7887971,1,50,200
feed_a,temp_d,0.8028259,0.7982052,1,50,400
feed_a,temp_d,0.7902062,0.8013166,1,50,600
feed_a,temp_d,0.7679863,0.8019083,1,50,800
feed_a,temp_d,0.04221,0.01,1,51,0
feed_a,temp_d,0.04363522,0.01,1,51,200
feed_a,temp_d,0.02590939,0.01,1,51,400
feed_a,temp_d,0.04434148,0.01,1,51,600
feed_a,temp_d,0.05011412,0.01,1,51,800
feed_a,temp_d,0.04555559,0.01,1,52,0
feed_a,temp_d,0.02744508,0.01,1,52,200
feed_a,temp_d,0.03410188,0.01,1,52,400
feed_a,temp_d,0.06110079,0.01,1,52,600
feed_a,temp_d,0.066575,0.01,1,52,800
feed_a,temp_d,0.04442331,0.01,1,53,0
feed_a,temp_d,0.05201803,0.01,1,53,200
feed_a,temp_d,0.03529634,0.01,1,53,400
feed_a,temp_d,0.05913674,0.01,1,53,600
feed_a,temp_d,0.04419103,0.01,1,53,800
feed_a,temp_d,0.0542476,0.01,1,54,0
feed_a,temp_d,0.06330584,0.01,1,54,200
feed_a,temp_d,0.03776919,0.01,1,54,400
feed_a,temp_d,0.03527391,0.01,1,54,600
feed_a,temp_d,0.07579523,0.01,1,54,800
feed_a,temp_d,0.05165264,0.01,1,55,0
feed_a,temp_d,0.06368981,0.01,1,55,200
feed_a,temp_d,0.03275175,0.01,1,55,400
feed_a,temp_d,0.05378701,0.01,1,55,600
feed_a,temp_d,0.03784128,0.01,1,55,800
feed_a,temp_d,0.0438926,0.01,1,56,0
feed_a,temp_d,0.04507254,0.01,1,56,200
feed_a,temp_d,0.05229541,0.01,1,56,400
feed_a,temp_d,0.04490912,0.01,1,56,600
feed_a,temp_d,0.04133539,0.01,1,56,800
feed_a,temp_d,0.07017324,0.01,1,57,0
feed_a,temp_d,0.04237334,0.01,1,57,200
feed_a,temp_d,0.03967108,0.01,1,57,400
feed_a,temp_d,0.05711085,0.01,1,57,600
feed_a,temp_d,0.06983559,0.01,1,57,800
feed_a,temp_d,0.03899868,0.01,1,58,0
feed_a,temp_d,0.06362433,0.01,1,58,200
feed_a,temp_d,0.06687272,0.01,1,58,400
feed_a,temp_d,0.04277102,0.01,1,58,600
feed_a,temp_d,0.04049118,0.01,1,58,800
feed_a,temp_d,0.0555573,0.01,1,59,0
feed_a,temp_d,0.05287385,0.01,1,59,200
feed_a,temp_d,0.03924219,0.01,1,59,400
feed_a,temp_d,0.04616747,0.01,1,59,600
feed_a,temp_d,0.07129655,0.01,1,59,800
feed_a,temp_e,0.02715788,0.01,0,0,0
feed_a,temp_e,0.05666787,0.01,0,0,200
feed_a,temp_e,0.06556213,0.01,0,0,400
feed_a,temp_e,0.03222607,0.01,0,0,600
feed_a,temp_e,0.06165216,0.01,0,0,800
feed_a,temp_e,0.04903067,0.01,0,1,0
feed_a,temp_e,0.05719606,0.01,0,1,200
feed_a,temp_e,0.0631318,0.01,0,1,400
feed_a,temp_e,0.0645584,0.01,0,1,600
feed_a,temp_e,0.05686415,0.01,0,1,800
feed_a,temp_e,0.06148646,0.01,0,2,0
feed_a,temp_e,0.8082326,0.8019934,0,2,200
feed_a,temp_e,0.8207051,0.8004622,0,2,400
feed_a,temp_e,0.784274,0.7976939,0,2,600
feed_a,temp_e,0.7828876,0.789701,0,2,800
feed_a,temp_e,0.7957928,0.796829,0,3,0
feed_a,temp_e,0.8135204,0.7997793,0,3,200
feed_a,temp_e,0.8201244,0.8165519,0,3,400
feed_a,temp_e,0.794089,0.8039774,0,3,600
feed_a,temp_e,0.8051233,0.7966082,0,3,800
feed_a,temp_e,0.7957896,0.7931227,0,4,0
